"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","CU_Name","CusoName","City","IsWhollyOwned","Investment","Loan","CashOutlay","Check_cur_serv","Cler_prof_mgt_serv","Bus_ln_orig","Cons_mtg_orig","Elect_trans_serv","Fin_con_serv","FA_serv","Ins_br_ag","Leasing","Ln_supp_serv","RR_sec_DR_serv","Ins_br_serv","Shr_branch_ops","St_Ln_orig","Trav_ag_serv","Trusts","RE_br_serv","CUSOinv_nonCUSO","CC_ln_orig","pay_proc_serv","Other","OtherCusoServiceType","DateCreated","DateUpdated","InvestmentAccountingTypeName","StateCode","EIN"
67176,12/31/2013 0:00:00,21397,"FOND DU LAC","Financial Institution Lending Options","West Milwaukee",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 14:14:00,"Cost Method","WI","870771221"
67176,12/31/2013 0:00:00,21397,"FOND DU LAC","PSCU","Tampa",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",8/27/2009 22:11:00,1/24/2014 14:14:00,"","FL","591743434"
67176,12/31/2013 0:00:00,21397,"FOND DU LAC","WISCUB","Cleveland",0,2500,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 14:14:00,"Cost Method","WI","391273224"
67181,12/31/2013 0:00:00,21402,"FOOTHILLS","CO-OP","Ontario",0,41432,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 19:44:00,"Equity Method","CA","953732627"
67181,12/31/2013 0:00:00,21402,"FOOTHILLS","CULIA","Denver",0,3861,0,14785,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 19:44:00,"Equity Method","CO","010751414"
67181,12/31/2013 0:00:00,21402,"FOOTHILLS","CUSN","Lakewood",0,113358,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 19:44:00,"Equity Method","CO","841192602"
67183,12/31/2013 0:00:00,21404,"RIPCO","CU*Answers","Grand Rapids",0,99000,0,99000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Data Processor",8/27/2009 22:11:00,1/24/2014 10:57:00,"","MI","381912158"
67183,12/31/2013 0:00:00,21404,"RIPCO","CU*Answers","Grand Rapids",0,0,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Data Processor",8/27/2009 22:11:00,1/24/2014 10:57:00,"","MI","381912158"
67183,12/31/2013 0:00:00,21404,"RIPCO","PSCU","St Petersburg",0,31699,0,31699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Credit Card Co",8/27/2009 22:11:00,1/24/2014 10:57:00,"","FL","591743434"
67183,12/31/2013 0:00:00,21404,"RIPCO","Wiscub, Inc","Pewaukee",0,148225,0,148225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 10:57:00,"","WI","391273224"
67184,12/31/2013 0:00:00,21405,"FORT COMMUNITY","WISCUB","Pewaukee",0,500,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 16:14:00,"Cost Method","WI","391273224"
67185,12/31/2013 0:00:00,21406,"FIRST CHOICE COMMUNITY","PSCU Financial Services","Tampa",0,59251,0,59251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",8/27/2009 22:11:00,1/21/2014 11:08:00,"Equity Method","FL","591743434"
67187,12/31/2013 0:00:00,21408,"TECU","TECU, INC.","Wichita",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"In-active",8/27/2009 22:11:00,1/22/2014 12:25:00,"","KS","481236043"
67190,12/31/2013 0:00:00,21411,"SUMMIT","WISCUB, Inc. ","Cleveland",0,5500,0,5500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 16:44:00,"Cost Method","WI","391273224"
67190,12/31/2013 0:00:00,21411,"SUMMIT","Wisconsin Credit Union Shared Services Inc","Greenfield",0,170000,0,170000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 16:44:00,"Cost Method","WI","391794739"
67190,12/31/2013 0:00:00,21411,"SUMMIT","PSCU Incorporated ","St Petersburg",0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",8/27/2009 22:11:00,1/24/2014 16:44:00,"Cost Method","FL","591743434"
67190,12/31/2013 0:00:00,21411,"SUMMIT","L9.Com LLC","Berlin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"web development",8/27/2009 22:11:00,1/24/2014 16:44:00,"","VT","202970380"
67190,12/31/2013 0:00:00,21411,"SUMMIT","CU Mortgage Investors, LLC","Madison",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 16:44:00,"Cost Method","WI","270469013"
67190,12/31/2013 0:00:00,21411,"SUMMIT","Balance Sheet Solutions LLC","Warrenville",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/24/2014 16:44:00,"","IL","510428332"
67190,12/31/2013 0:00:00,21411,"SUMMIT","Business Lending Group LLC","Appleton",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/24/2014 16:44:00,"","WI","391961741"
67195,12/31/2013 0:00:00,21416,"ARSENAL","CULS","Saint Louis",0,75000,0,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Indirect Lending",8/27/2009 22:11:00,1/22/2014 12:11:00,"Cost Method","MO","431855475"
67195,12/31/2013 0:00:00,21416,"ARSENAL","Heartland Business Services","Saint Louis",0,25000,0,25000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2014 12:11:00,"Cost Method","MO","202866151"
67195,12/31/2013 0:00:00,21416,"ARSENAL","PSCU","Phoenix",0,354900,0,354900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",8/27/2009 22:11:00,1/22/2014 12:11:00,"Cost Method","AZ","591743434"
67195,12/31/2013 0:00:00,21416,"ARSENAL","Credit Union Cooperative Systems, Inc.","Rancho Cucamonga",0,308615,0,308615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2014 12:11:00,"Cost Method","CA","953732627"
67196,12/31/2013 0:00:00,21417,"PARK CITY","Wiscub Inc","Pewaukee",0,25100,0,25100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"WI CUSO - currently only an investor, we aren't using any services",8/27/2009 22:11:00,2/21/2014 11:24:00,"Cost Method","WI","391273224"
67199,12/31/2013 0:00:00,21420,"KENT","MyCUMortgage","Fairborn",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2014 8:19:00,"","OH","311690008"
67200,12/31/2013 0:00:00,21421,"OAKDALE","WISCUB, INC","Pewaukee",0,500,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 9:49:00,"Cost Method","WI","391273224"
67214,12/31/2013 0:00:00,21435,"FIRST COMMUNITY CU OF BELOIT","WISCUB","Cleveland",0,5000,0,2500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 10:59:00,"Cost Method","WI","391273224"
67226,12/31/2013 0:00:00,21447,"CREDIT UNION OF THE ROCKIES","Credit Union Service Network","Lakewood",0,133573,0,108555,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 12:32:00,"Equity Method","CO","800211636"
67226,12/31/2013 0:00:00,21447,"CREDIT UNION OF THE ROCKIES","Centennial Lending","Longmont",0,232897,0,190591,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 12:32:00,"Equity Method","CO","841553724"
67226,12/31/2013 0:00:00,21447,"CREDIT UNION OF THE ROCKIES","Co-op ATM Network Services","Rancho Cucamonga",0,45689,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 12:32:00,"Equity Method","CA","953732627"
67238,12/31/2013 0:00:00,23679,"GLACIER HILLS","WISCUB","Pewaukee",0,5200,0,5200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/15/2014 16:52:00,"Cost Method","WI","391273224"
67238,12/31/2013 0:00:00,23679,"GLACIER HILLS","Credit Union Mortgage Investment","Milwaukee",0,4600,0,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Liquefy previous CUSO investment - CSMC",8/27/2009 22:11:00,1/15/2014 16:52:00,"Cost Method","WI","270469013"
67238,12/31/2013 0:00:00,23679,"GLACIER HILLS","Wisconsin Credit Union Shared Service Center","Greenfield",0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/15/2014 16:52:00,"Cost Method","WI","391794739"
67240,12/31/2013 0:00:00,23535,"NORTHWOODS COMMUNITY","AmeriCU Mortgage","Green Bay",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/22/2014 11:09:00,"","WI","382434249"
67240,12/31/2013 0:00:00,23535,"NORTHWOODS COMMUNITY","CNBS, LLC","Overland Park",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2014 11:09:00,"","KS","200818095"
67240,12/31/2013 0:00:00,23535,"NORTHWOODS COMMUNITY","CU Mortgage Services/CU Companies","New Brighton",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/22/2014 11:09:00,"","MN","411592297"
67240,12/31/2013 0:00:00,23535,"NORTHWOODS COMMUNITY","Share One","Memphis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Deposit and Loan Software",8/27/2009 22:11:00,1/22/2014 11:09:00,"","TN","621588402"
67240,12/31/2013 0:00:00,23535,"NORTHWOODS COMMUNITY","Wiscub","Cleveland",0,1000,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2014 11:09:00,"Cost Method","WI","391273224"
67248,12/31/2013 0:00:00,23376,"UNITEDONE","PSCU","Saint Petersburg",0,23339,0,26050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",8/27/2009 22:11:00,1/22/2014 17:32:00,"Equity Method","FL","591743434"
67248,12/31/2013 0:00:00,23376,"UNITEDONE","WISCUB","Cleveland",0,203090,0,203090,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2014 17:32:00,"Equity Method","WI","391273224"
67252,12/31/2013 0:00:00,6466,"ALABAMA TEACHERS","Credit Union Service Center","Birmingham",0,50000,0,50000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/21/2014 17:05:00,"Cost Method","AL","631078825"
67252,12/31/2013 0:00:00,6466,"ALABAMA TEACHERS","EPL","Birmingham",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/21/2014 17:05:00,"","AL","630997390"
67252,12/31/2013 0:00:00,6466,"ALABAMA TEACHERS","Small Business Solution","Gadsden",1,17941,0,89679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/21/2014 17:05:00,"Consolidation","AL","203993113"
67253,12/31/2013 0:00:00,23318,"COMMUNITY","CU*Answers","Grand Rapids",0,35200,95000,130200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Data Services",8/27/2009 22:11:00,1/24/2014 19:11:00,"Cost Method","MI","381912158"
67253,12/31/2013 0:00:00,23318,"COMMUNITY","Wiscub, Inc.","Cleveland",0,1000,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 19:11:00,"Cost Method","WI","391273224"
67253,12/31/2013 0:00:00,23318,"COMMUNITY","Xtend, Inc.","Grand Rapids",0,5000,0,5000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 19:11:00,"Cost Method","MI","010756440"
67262,12/31/2013 0:00:00,22275,"NORTHWEST PLUS","PSCU","St Petersburg",0,78532,0,27087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",8/27/2009 22:11:00,1/23/2014 16:24:00,"Equity Method","FL","591743434"
67262,12/31/2013 0:00:00,22275,"NORTHWEST PLUS","NorthWest Plus Mortgage","Everett",1,205893,0,73276,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 16:24:00,"Consolidation","WA","911520725"
67263,12/31/2013 0:00:00,22450,"BELL","MEMSERV","Wichita",0,4838,0,4838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",8/27/2009 22:11:00,1/17/2014 10:57:00,"Cost Method","KS","203834628"
67264,12/31/2013 0:00:00,2522,"HORIZON","PSCU Service Center","Tampa",0,14169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 1:35:00,"Cost Method","FL","591743434"
67278,12/31/2013 0:00:00,21676,"PAWTUCKET","PCU Financial Services LLC","Pawtucket",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Corporation is inactive and will likely be closed in 2014.",8/27/2009 22:11:00,1/23/2014 17:19:00,"","RI","050516047"
67290,12/31/2013 0:00:00,22474,"COMMUNITY FIRST CREDIT UNION OF FLO","Florida Credit Union Shares Services","Tallahassee",0,133755,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/14/2014 14:46:00,"Cost Method","FL","593167039"
67290,12/31/2013 0:00:00,22474,"COMMUNITY FIRST CREDIT UNION OF FLO","CU Investment Solutions, Inc.","Lenexa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/14/2014 14:46:00,"Cost Method","KS","481061886"
67290,12/31/2013 0:00:00,22474,"COMMUNITY FIRST CREDIT UNION OF FLO","The Cypress Group, LLC","Orlando",0,34942,0,150000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/14/2014 14:46:00,"Cost Method","FL","200584762"
67290,12/31/2013 0:00:00,22474,"COMMUNITY FIRST CREDIT UNION OF FLO","PSCU Financial Services Inc","St Petersburg",0,1340193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/14/2014 14:46:00,"Cost Method","FL","591743434"
67290,12/31/2013 0:00:00,22474,"COMMUNITY FIRST CREDIT UNION OF FLO","Prime Alliance Solutions, Inc.","Tukwila",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/14/2014 14:46:00,"Cost Method","WA","912060737"
67290,12/31/2013 0:00:00,22474,"COMMUNITY FIRST CREDIT UNION OF FLO","Members Development Company, LLC","Madison",0,31703,0,155000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/14/2014 14:46:00,"Cost Method","WI","391973933"
67290,12/31/2013 0:00:00,22474,"COMMUNITY FIRST CREDIT UNION OF FLO","Cuso Financial Services L.P.","San Diego",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/14/2014 14:46:00,"Cost Method","CA","330731851"
67290,12/31/2013 0:00:00,22474,"COMMUNITY FIRST CREDIT UNION OF FLO","CNBS, LLC","Overland Park",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/14/2014 14:46:00,"Cost Method","KS","200818095"
67290,12/31/2013 0:00:00,22474,"COMMUNITY FIRST CREDIT UNION OF FLO","Credit Union Student Choice Partners, LLC","Washington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/14/2014 14:46:00,"Cost Method","DC","383777896"
67290,12/31/2013 0:00:00,22474,"COMMUNITY FIRST CREDIT UNION OF FLO","Credit Union 24","Tallahassee",0,144487,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/14/2014 14:46:00,"Cost Method","FL","593486863"
67290,12/31/2013 0:00:00,22474,"COMMUNITY FIRST CREDIT UNION OF FLO","EDCO Financial Services, Inc.","Jacksonville",1,1000,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/14/2014 14:46:00,"Consolidation","FL","593282020"
67296,12/31/2013 0:00:00,22500,"WEST COAST FEDERAL EMP.","CREDIT UNION 24, INCORPORATED","TALLAHASSEE",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2014 19:28:00,"","FL","593486863"
67297,12/31/2013 0:00:00,22515,"SPACE COAST","Florida Credit Union Shared Services, Inc","Tallahassee",0,209388,0,209388,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/15/2014 11:58:00,"Cost Method","FL","593167039"
67297,12/31/2013 0:00:00,22515,"SPACE COAST","PSCU Financial Services, Inc","Saint Petersburg",0,84554,0,84554,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/15/2014 11:58:00,"Equity Method","FL","591743434"
67297,12/31/2013 0:00:00,22515,"SPACE COAST","Credit Union 24, Inc","Tallahassee",0,412703,0,412703,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/15/2014 11:58:00,"Cost Method","FL","593486863"
67297,12/31/2013 0:00:00,22515,"SPACE COAST","The Cypress Group, LLC","Orlando",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/15/2014 11:58:00,"Cost Method","FL","200584762"
67309,12/31/2013 0:00:00,22517,"SARASOTA MUNICIPAL EMPLOYEES","CU*Answers","Grand Rapids",0,152000,0,152000,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2014 11:03:00,"","MI","381912158"
67309,12/31/2013 0:00:00,22517,"SARASOTA MUNICIPAL EMPLOYEES","CU24","Tallahassee",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2014 11:03:00,"","FL","593486863"
67316,12/31/2013 0:00:00,22530,"ALIVE","CU 24","Tallahassee",0,500,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ATM Network",8/27/2009 22:11:00,1/15/2014 15:45:00,"Cost Method","FL","593486863"
67316,12/31/2013 0:00:00,22530,"ALIVE","Florida Credit Union Shared Services","Tallahassee",0,18576,0,18576,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/15/2014 15:45:00,"Cost Method","FL","593167039"
67316,12/31/2013 0:00:00,22530,"ALIVE","PSCU","Tampa",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Debit Card Processing",8/27/2009 22:11:00,1/15/2014 15:45:00,"Cost Method","FL","591743434"
67318,12/31/2013 0:00:00,22549,"POMPANO BEACH CITY EMP.","CREDIT UNION 24","TALLAHASSEE",0,2913,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/9/2014 14:16:00,"Cost Method","FL","593486863"
67319,12/31/2013 0:00:00,22470,"CENTRAL FLORIDA POSTAL","Credit Union 24, Incorporated","Tallahassee",0,3007,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/10/2014 10:06:00,"","FL","593486863"
67323,12/31/2013 0:00:00,22488,"CITY-COUNTY EMPLOYEES","Credit Union 24","Tallahassee",0,3005,0,3005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2014 10:21:00,"Cost Method","FL","593486863"
67329,12/31/2013 0:00:00,22529,"ENVISION","Credit Union 24","Tallahassee",0,61016,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"interchange",8/27/2009 22:11:00,1/22/2014 14:33:00,"Equity Method","FL","583486863"
67329,12/31/2013 0:00:00,22529,"ENVISION","CSCU","Tallahassee",0,34498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"interchange",8/27/2009 22:11:00,1/22/2014 14:33:00,"Cost Method","FL","592941216"
67329,12/31/2013 0:00:00,22529,"ENVISION","Florida Credit Union Shared Services, Inc.","Tallahassee",0,16719,0,167190,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2014 14:33:00,"Equity Method","FL","593167039"
67329,12/31/2013 0:00:00,22529,"ENVISION","iDrive Lending, LLC","Tallahassee",0,11215,0,85000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Indirect Auto Origination",8/27/2009 22:11:00,1/22/2014 14:33:00,"Equity Method","FL","461603351"
67329,12/31/2013 0:00:00,22529,"ENVISION","United Member Business Services, LLC","Tallahassee",0,0,0,100000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2014 14:33:00,"Cost Method","FL","261991154"
67329,12/31/2013 0:00:00,22529,"ENVISION","United Solutions Company","Tallahassee",0,1375174,3683380,242500,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2014 14:33:00,"Consolidation","FL","592285914"
67330,12/31/2013 0:00:00,22469,"MIAMI POSTAL SERVICE","PSCU Financial Services, Inc","St Petersburg",0,109243,0,109243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",8/27/2009 22:11:00,1/21/2014 16:18:00,"Cost Method","FL","591743434"
67330,12/31/2013 0:00:00,22469,"MIAMI POSTAL SERVICE","Florida Credit Union Shared Services","Jacksonville",0,11594,0,11594,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/21/2014 16:18:00,"Cost Method","FL","593167039"
67336,12/31/2013 0:00:00,22591,"ECU","Credit Union 24","Tallahassee",0,4246,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/7/2014 12:24:00,"Cost Method","FL","593486863"
67344,12/31/2013 0:00:00,22624,"INSIGHT","FL SHARED SERVICE","Tallahassee",0,16719,0,16719,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/21/2014 14:20:00,"Cost Method","FL","593167039"
67344,12/31/2013 0:00:00,22624,"INSIGHT","Insight Insurance Service Corp","Orlando",1,25424,0,25424,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/21/2014 14:20:00,"Consolidation","FL","593229445"
67344,12/31/2013 0:00:00,22624,"INSIGHT","PSCU","Saint Petersburg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",8/27/2009 22:11:00,2/21/2014 14:20:00,"Cost Method","FL","591743434"
67344,12/31/2013 0:00:00,22624,"INSIGHT","CU24","Tallahassee",0,92740,0,92740,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/21/2014 14:20:00,"Equity Method","FL","593486863"
67347,12/31/2013 0:00:00,22496,"BRIGHTSTAR","PSCU","Tampa",0,114953,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/21/2014 16:17:00,"Cost Method","FL","591743434"
67347,12/31/2013 0:00:00,22496,"BRIGHTSTAR","Credit Union 24","Tallahassee",0,38654,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/21/2014 16:17:00,"Cost Method","FL","593486863"
67347,12/31/2013 0:00:00,22496,"BRIGHTSTAR","CSCU","Clearwater",0,36903,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/21/2014 16:17:00,"Cost Method","FL","591974978"
67347,12/31/2013 0:00:00,22496,"BRIGHTSTAR","Florida CU Shared Services","Tallahassee",0,167194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/21/2014 16:17:00,"Cost Method","FL","593167039"
67348,12/31/2013 0:00:00,22498,"UNIVERSITY","FCUSS","Jacksonville",0,4219,0,4219,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/21/2014 14:31:00,"Cost Method","FL","593167039"
67348,12/31/2013 0:00:00,22498,"UNIVERSITY","CU-24","TALLAHASSEE",0,20150,0,20150,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/21/2014 14:31:00,"Cost Method","FL","593486863"
