"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","CU_Name","CusoName","City","IsWhollyOwned","Investment","Loan","CashOutlay","Check_cur_serv","Cler_prof_mgt_serv","Bus_ln_orig","Cons_mtg_orig","Elect_trans_serv","Fin_con_serv","FA_serv","Ins_br_ag","Leasing","Ln_supp_serv","RR_sec_DR_serv","Ins_br_serv","Shr_branch_ops","St_Ln_orig","Trav_ag_serv","Trusts","RE_br_serv","CUSOinv_nonCUSO","CC_ln_orig","pay_proc_serv","Other","OtherCusoServiceType","DateCreated","DateUpdated","InvestmentAccountingTypeName","StateCode"
68440,12/31/2012 0:00:00,14459,"MEMBERSOURCE","CU Alliance Marketing LLC","Houston",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Markieting of CUAC & MHL & Member Auto Sales",8/27/2009 22:11:00,1/14/2013 17:39:00,"","TX"
68440,12/31/2012 0:00:00,14459,"MEMBERSOURCE","Credit Union Alliance LLC","Houston",0,587040,0,376714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Indirect member auto sales",8/27/2009 22:11:00,1/14/2013 17:39:00,"Equity Method","TX"
68440,12/31/2012 0:00:00,14459,"MEMBERSOURCE","Credit Union Companies of Texas","Houston",0,187813,2000000,100000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/14/2013 17:39:00,"Equity Method","TX"
68441,12/31/2012 0:00:00,3757,"ALLIANCE","CO-OP Financial Services Corporate","Rancho Cucamonga",0,523785,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Debit card processing services",8/27/2009 22:11:00,1/30/2013 14:20:00,"Cost Method","CA"
68441,12/31/2012 0:00:00,3757,"ALLIANCE","Credit Union Service Corporation","Duluth",0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/30/2013 14:20:00,"Cost Method","GA"
68441,12/31/2012 0:00:00,3757,"ALLIANCE","Financial Service Center Corporation","San Dimas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/30/2013 14:20:00,"Cost Method","CA"
68441,12/31/2012 0:00:00,3757,"ALLIANCE","PSCU Financial Services","SAINT PETERSBURG",0,24747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Credit card processing services",8/27/2009 22:11:00,1/30/2013 14:20:00,"Cost Method","FL"
68442,12/31/2012 0:00:00,8116,"PEOPLESCHOICE","Synergent Corp","Westbrook",0,20000,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2013 9:59:00,"Cost Method","ME"
68443,12/31/2012 0:00:00,11567,"COLORADO","CUILA, LLC","Centennial",0,11527,0,14785,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 12:24:00,"Equity Method","CO"
68443,12/31/2012 0:00:00,11567,"COLORADO","Centennial Lending, LLC","Longmont",0,239056,0,201354,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 12:24:00,"Equity Method","CO"
68443,12/31/2012 0:00:00,11567,"COLORADO","CU Service Network, LLC","Lakewood",0,68137,0,55000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 12:24:00,"Equity Method","CO"
68444,12/31/2012 0:00:00,103,"FIRST","CNBS, LLC","Overland Park",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 16:18:00,"","KS"
68444,12/31/2012 0:00:00,103,"FIRST","Co-op Financial Services","Rancho Cucamonga",0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Surcharge Free ATM Network Services",8/27/2009 22:11:00,1/17/2013 16:18:00,"","CA"
68444,12/31/2012 0:00:00,103,"FIRST","CU Direct Corporation","Ontario",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Indirect Auto Lending Services",8/27/2009 22:11:00,1/17/2013 16:18:00,"","CA"
68444,12/31/2012 0:00:00,103,"FIRST","Wescom Resources Group","Pasadena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Mobile Banking",8/27/2009 22:11:00,1/17/2013 16:18:00,"","CA"
68445,12/31/2012 0:00:00,3393,"POWER FINANCIAL","Credit Union 24","Tallahassee",0,68783,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 14:21:00,"Cost Method","FL"
68445,12/31/2012 0:00:00,3393,"POWER FINANCIAL","CUSO Financial Services","San Diego",0,260739,0,150000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 14:21:00,"Equity Method","CA"
68445,12/31/2012 0:00:00,3393,"POWER FINANCIAL","Florida Credit Union Shared Services","Jacksonville",0,48661,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 14:21:00,"Cost Method","FL"
68445,12/31/2012 0:00:00,3393,"POWER FINANCIAL","Payment Systems for Credit Unions","Saint Petersburg",0,127852,0,144371,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 14:21:00,"Equity Method","FL"
68445,12/31/2012 0:00:00,3393,"POWER FINANCIAL","South Florida Acceptance Co","Pembroke Pines",0,326061,0,300000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 14:21:00,"Equity Method","FL"
68446,12/31/2012 0:00:00,8030,"MY","CU-Cooperative Systems Inc.","Rancho Cucamonga",0,32367,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Debit Card / ATM Processing",8/27/2009 22:11:00,1/17/2013 12:09:00,"Cost Method","CA"
68446,12/31/2012 0:00:00,8030,"MY","Norcal CU Strategies LLC","San Francisco",0,2500,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Collaborative Services CUSO",8/27/2009 22:11:00,1/17/2013 12:09:00,"Cost Method","CA"
68446,12/31/2012 0:00:00,8030,"MY","CU Student Lending LLC","Bloomfield",0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 12:09:00,"Cost Method","NJ"
68446,12/31/2012 0:00:00,8030,"MY","PSCU Financial Services","Tampa",0,29505,0,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Credit Card Processing Services",8/27/2009 22:11:00,1/17/2013 12:09:00,"Cost Method","FL"
68447,12/31/2012 0:00:00,539,"EDUCATION FIRST CREDIT UNION, INC.","Cooperative Business Solutions, LLC","Cincinnati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"participation loans",8/27/2009 22:11:00,1/18/2013 15:57:00,"","OH"
68447,12/31/2012 0:00:00,539,"EDUCATION FIRST CREDIT UNION, INC.","CU Student Choice","Washington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 15:57:00,"","DC"
68447,12/31/2012 0:00:00,539,"EDUCATION FIRST CREDIT UNION, INC.","E-Choice","Columbus",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 15:57:00,"","OH"
68448,12/31/2012 0:00:00,14241,"CITIZENS EQUITY FIRST","Callahan Credit Union Financial Services, LLC","Washington",0,34500,0,34500,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"",8/27/2009 22:11:00,1/18/2013 17:24:00,"Cost Method","DC"
68448,12/31/2012 0:00:00,14241,"CITIZENS EQUITY FIRST","CEFCU Financial Services, Inc.","Peoria",1,1298441,0,20000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 17:24:00,"Consolidation","IL"
68448,12/31/2012 0:00:00,14241,"CITIZENS EQUITY FIRST","Credit Union Centers, LLC","Indianapolis",0,2670,0,2670,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 17:24:00,"Cost Method","IN"
68448,12/31/2012 0:00:00,14241,"CITIZENS EQUITY FIRST","CU Cooperative Systems, Inc.","Rancho Cucamonga",0,5000,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 17:24:00,"Cost Method","CA"
68448,12/31/2012 0:00:00,14241,"CITIZENS EQUITY FIRST","ICUL Service Corporation","Naperville",0,0,1000000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 17:24:00,"Cost Method","IL"
68448,12/31/2012 0:00:00,14241,"CITIZENS EQUITY FIRST","Members Trust Company","Tampa",0,999998,0,999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 17:24:00,"Cost Method","FL"
68449,12/31/2012 0:00:00,9663,"LONE STAR","Credit Union Lending Edge","Pacoima",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"consumer auto",8/27/2009 22:11:00,1/25/2013 12:22:00,"","CA"
68449,12/31/2012 0:00:00,9663,"LONE STAR","Truhome Mortgage","Lenexa",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/25/2013 12:22:00,"","KS"
68449,12/31/2012 0:00:00,9663,"LONE STAR","CU Direct Corporation","Ontario",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"consumer auto",8/27/2009 22:11:00,1/25/2013 12:22:00,"","CA"
68449,12/31/2012 0:00:00,9663,"LONE STAR","Credit Union Acceptance Company","Houston",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"consumer auto",8/27/2009 22:11:00,1/25/2013 12:22:00,"","TX"
68449,12/31/2012 0:00:00,9663,"LONE STAR","COOP Network","Ontario",0,22936,0,22936,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/25/2013 12:22:00,"Cost Method","CA"
68449,12/31/2012 0:00:00,9663,"LONE STAR","Credit Union Business Group","Portland",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/25/2013 12:22:00,"","OR"
68453,12/31/2012 0:00:00,2536,"SIKORSKY FINANCIAL","980 Financial Services Inc.","Stratford",1,1363306,0,250000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 11:34:00,"Consolidation","CT"
68456,12/31/2012 0:00:00,4498,"CREDIT UNION OF SOUTHERN CALIFORNIA","CFS","San Diego",0,240000,0,240000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2013 13:49:00,"Cost Method","CA"
68456,12/31/2012 0:00:00,4498,"CREDIT UNION OF SOUTHERN CALIFORNIA","CO-OP","Rancho Cucamonga",0,105000,0,105000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2013 13:49:00,"Cost Method","CA"
68456,12/31/2012 0:00:00,4498,"CREDIT UNION OF SOUTHERN CALIFORNIA","CUSOCAL Partners","Brea",1,366703,0,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Data Services",8/27/2009 22:11:00,1/16/2013 13:49:00,"Consolidation","CA"
68456,12/31/2012 0:00:00,4498,"CREDIT UNION OF SOUTHERN CALIFORNIA","Member Business Lending","South Jordan",0,60000,0,120000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2013 13:49:00,"Cost Method","UT"
68456,12/31/2012 0:00:00,4498,"CREDIT UNION OF SOUTHERN CALIFORNIA","MPIC","Brea",0,1481977,0,1499400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2013 13:49:00,"Cost Method","CA"
68456,12/31/2012 0:00:00,4498,"CREDIT UNION OF SOUTHERN CALIFORNIA","PSCU","Auburn Hills",0,30988,0,30988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2013 13:49:00,"Cost Method","MI"
68457,12/31/2012 0:00:00,1126,"FINANCIAL PARTNERS","CU Direct Corporation","Ontario",0,500000,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Indirect lending services",8/27/2009 22:11:00,1/31/2013 14:36:00,"","CA"
68457,12/31/2012 0:00:00,1126,"FINANCIAL PARTNERS","PSCU Financial Services, Inc.","Saint Petersburg",0,21892,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/31/2013 14:36:00,"","FL"
68457,12/31/2012 0:00:00,1126,"FINANCIAL PARTNERS","Members Development Company","Madison",0,34745,0,62428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Research",8/27/2009 22:11:00,1/31/2013 14:36:00,"","WI"
68457,12/31/2012 0:00:00,1126,"FINANCIAL PARTNERS","CU Cooperative Systems, Inc.","Rancho Cucamonga",0,90100,0,90100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/31/2013 14:36:00,"","CA"
68457,12/31/2012 0:00:00,1126,"FINANCIAL PARTNERS","Ministry Partners Investment Company","Brea",0,932366,0,1512000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Business lending",8/27/2009 22:11:00,1/31/2013 14:36:00,"","CA"
68458,12/31/2012 0:00:00,2947,"VENTURA COUNTY","CU Roots","Ontario",0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Compliance Services",8/27/2009 22:11:00,1/18/2013 18:28:00,"Cost Method","CA"
68458,12/31/2012 0:00:00,2947,"VENTURA COUNTY","Member Business Lending, LLC","West Jordan",0,50000,0,50000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/18/2013 18:28:00,"","UT"
68459,12/31/2012 0:00:00,11611,"USC","CU Roots Cooperative","Ontario",0,20000,0,20000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 17:25:00,"Cost Method","CA"
68459,12/31/2012 0:00:00,11611,"USC","CUSO Financial Services, LP","San Diego",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 17:25:00,"Cost Method","CA"
68459,12/31/2012 0:00:00,11611,"USC","Member Business Services","San Bernardino",0,50000,0,50000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/18/2013 17:25:00,"Cost Method","CA"
68460,12/31/2012 0:00:00,295,"LBS FINANCIAL","Credit Union Cooperative Systems","Pomona",0,559722,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"ATM transaction services",8/27/2009 22:11:00,1/14/2013 14:36:00,"Cost Method","CA"
68460,12/31/2012 0:00:00,295,"LBS FINANCIAL","Credit Union Direct Lending (CUDL)","Rancho Cucamonga",0,500000,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Indirect Consumer Loans for Credit Unions",8/27/2009 22:11:00,1/14/2013 14:36:00,"Cost Method","CA"
68461,12/31/2012 0:00:00,7103,"FLAG","PSCU Financial Services","Saint Petersburg",0,54199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Credit Card Processing Services",8/27/2009 22:11:00,1/16/2013 11:38:00,"Cost Method","FL"
68461,12/31/2012 0:00:00,7103,"FLAG","Credit Union 24, Inc.","Tallahassee",0,3772,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2013 11:38:00,"Cost Method","FL"
68461,12/31/2012 0:00:00,7103,"FLAG","CU Mortgage Service, Inc.","Brandon",0,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2013 11:38:00,"Cost Method","FL"
68463,12/31/2012 0:00:00,4068,"NORTH COUNTY","CU CO-OPERATIVE SYSTEMS INC","RANCHO CUCAMONGA",0,20000,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2013 19:18:00,"Cost Method","CA"
68465,12/31/2012 0:00:00,5557,"STAR ONE","CU Direct Corporation","Rancho Cucamonga",0,50000,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"credit union direct lending",8/27/2009 22:11:00,1/17/2013 11:43:00,"Cost Method","CA"
68465,12/31/2012 0:00:00,5557,"STAR ONE","CU Student Choice","Washington",0,150000,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 11:43:00,"Cost Method","DC"
68465,12/31/2012 0:00:00,5557,"STAR ONE","CU Cooperative","Rancho Cucamonga",0,37204,0,37204,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 11:43:00,"Cost Method","CA"
68469,12/31/2012 0:00:00,26359,"CATHOLIC UNITED FINANCIAL","CREDIT UNION MORTGAGE SERVICES","NEW BRIGHTON",0,3962,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2013 15:35:00,"","MN"
68471,12/31/2012 0:00:00,1795,"FORT WORTH COMMUNITY","Co-Op Financial Services","Rancho Cucamonga",0,25535,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ATM Network",8/27/2009 22:11:00,1/11/2013 17:15:00,"Cost Method","CA"
68474,12/31/2012 0:00:00,591,"FIRST U.S. COMMUNITY","Coop ATM Network","Rancho Cucamonga",0,65000,0,40500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ATM NETWORK",8/27/2009 22:11:00,1/18/2013 14:21:00,"Cost Method","CA"
68474,12/31/2012 0:00:00,591,"FIRST U.S. COMMUNITY","CU Coop","Rancho Cucamonga",0,188540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Debit Card processing platform",8/27/2009 22:11:00,1/18/2013 14:21:00,"Cost Method","CA"
68475,12/31/2012 0:00:00,2759,"RIVER VALLEY","Cooperative Business Services, Inc.","West Chester",0,217182,0,100000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/15/2013 9:42:00,"Equity Method","OH"
68475,12/31/2012 0:00:00,2759,"RIVER VALLEY","River Valley Enterprises, Inc.","Miamisburg",1,30967,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Inactive",8/27/2009 22:11:00,1/15/2013 9:42:00,"Consolidation","OH"
68475,12/31/2012 0:00:00,2759,"RIVER VALLEY","Shared Resource Technology, Inc.","West Chester",0,1643350,0,2000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/15/2013 9:42:00,"Equity Method","OH"
68476,12/31/2012 0:00:00,99,"TROPICAL FINANCIAL","Callahan Financial Joint Venture","Washington",0,111023,0,127500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Credit Union Consultants",8/27/2009 22:11:00,1/17/2013 18:02:00,"Equity Method","DC"
68476,12/31/2012 0:00:00,99,"TROPICAL FINANCIAL","SOUTH FLORIDA ACCEPTANCE CORP","PEMBROKE PINES",0,159203,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"AUTO FINANCING CO.",8/27/2009 22:11:00,1/17/2013 18:02:00,"Equity Method","FL"
68476,12/31/2012 0:00:00,99,"TROPICAL FINANCIAL","PSCU","TAMPA",0,259262,0,42182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"CREDIT CARD SERVICER/PROCESSOR",8/27/2009 22:11:00,1/17/2013 18:02:00,"Equity Method","FL"
68476,12/31/2012 0:00:00,99,"TROPICAL FINANCIAL","Members Development Corp","Madison",0,30752,0,65000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 18:02:00,"Equity Method","WI"
68476,12/31/2012 0:00:00,99,"TROPICAL FINANCIAL","MEMBER TRUST COMPANY","MADISON",0,50000,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 18:02:00,"Equity Method","WI"
68476,12/31/2012 0:00:00,99,"TROPICAL FINANCIAL","FLORIDA CREDIT UNION SHARED SERVICES","Tallahassee",0,39044,0,121850,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 18:02:00,"Equity Method","FL"
68476,12/31/2012 0:00:00,99,"TROPICAL FINANCIAL","CREDIT UNION 24","TALLAHASSEE",0,78344,0,6740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ATM AND POS NETWORK",8/27/2009 22:11:00,1/17/2013 18:02:00,"Equity Method","FL"
68476,12/31/2012 0:00:00,99,"TROPICAL FINANCIAL","CYPRESS GROUP LLC","ORLANDO",0,34947,0,100000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2013 18:02:00,"Equity Method","FL"
68481,12/31/2012 0:00:00,871,"CINCO FAMILY FINANCIAL CENTER","Cooperative Business Services, LLC","Cincinnati",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2013 15:46:00,"","OH"
68481,12/31/2012 0:00:00,871,"CINCO FAMILY FINANCIAL CENTER","Credit Union Service Center","Duluth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2013 15:46:00,"","GA"
68481,12/31/2012 0:00:00,871,"CINCO FAMILY FINANCIAL CENTER","Shared Resource Technology Group","West Chester",0,1643702,0,2000000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2013 15:46:00,"Equity Method","OH"
68482,12/31/2012 0:00:00,22706,"COASTAL COMMUNITY AND TEACHERS","CUSOURCE, LLC dba Catalyst Strategic Solutions","Plano",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Advisory and Consulting Activities",8/27/2009 22:11:00,1/18/2013 17:50:00,"","TX"
68483,12/31/2012 0:00:00,7990,"MATADORS COMMUNITY","Wescom Resources Group","Pasadena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Automated lending & online lending platform",8/27/2009 22:11:00,1/7/2013 14:40:00,"","CA"
68483,12/31/2012 0:00:00,7990,"MATADORS COMMUNITY","Financial Service Centers Cooperative","San Dimas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/7/2013 14:40:00,"","CA"
68483,12/31/2012 0:00:00,7990,"MATADORS COMMUNITY","CO-OP Financial Services","Rancho Cucamonga",0,105495,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/7/2013 14:40:00,"Cost Method","CA"
68483,12/31/2012 0:00:00,7990,"MATADORS COMMUNITY","Auto Expert","Riverside",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Auto buying service",8/27/2009 22:11:00,1/7/2013 14:40:00,"","CA"
68483,12/31/2012 0:00:00,7990,"MATADORS COMMUNITY","Credit Union Direct Lending","Ontario",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Indirect vehicle lending",8/27/2009 22:11:00,1/7/2013 14:40:00,"","CA"
68485,12/31/2012 0:00:00,23819,"AMERICAN FIRST","American First Financial Services Inc.","La Habra",1,123023,0,123023,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/3/2013 14:11:00,"Consolidation","CA"
68485,12/31/2012 0:00:00,23819,"AMERICAN FIRST","COOP Financial Services","Rancho Cucamonga",0,25000,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/3/2013 14:11:00,"Cost Method","CA"
68485,12/31/2012 0:00:00,23819,"AMERICAN FIRST","OnGoing Operations","Hagerstown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/3/2013 14:11:00,"Cost Method","MD"
68485,12/31/2012 0:00:00,23819,"AMERICAN FIRST","PSCU Financial Services Inc","St Petersburg",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/3/2013 14:11:00,"Cost Method","FL"
68485,12/31/2012 0:00:00,23819,"AMERICAN FIRST","The Member's Group","Des Moines",0,3000000,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",8/27/2009 22:11:00,1/3/2013 14:11:00,"Cost Method","IA"
68490,12/31/2012 0:00:00,3639,"VYSTAR","CU24","Tallahassee",0,552812,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2013 15:47:00,"Cost Method","FL"
68490,12/31/2012 0:00:00,3639,"VYSTAR","PSCU","Tampa",0,2707146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2013 15:47:00,"Cost Method","FL"
