"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","CU_Name","CusoName","City","IsWhollyOwned","Investment","Loan","CashOutlay","Check_cur_serv","Cler_prof_mgt_serv","Bus_ln_orig","Cons_mtg_orig","Elect_trans_serv","Fin_con_serv","FA_serv","Ins_br_ag","Leasing","Ln_supp_serv","RR_sec_DR_serv","Ins_br_serv","Shr_branch_ops","St_Ln_orig","Trav_ag_serv","Trusts","RE_br_serv","CUSOinv_nonCUSO","CC_ln_orig","pay_proc_serv","Other","OtherCusoServiceType","DateCreated","DateUpdated","InvestmentAccountingTypeName","StateCode"
67560,12/31/2011 0:00:00,24192,"HARBORONE","Northeast Member Business Services","Keene",0,374524,0,375000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",9/22/2009 14:43:00,7/15/2011 9:36:00,"Cost Method","NH"
67561,12/31/2011 0:00:00,22633,"FLORIDA RURAL ELECTRIC","CU24","Tallahassee",0,4613,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/24/2009 10:51:00,9/24/2009 10:51:00,"Cost Method","FL"
67564,12/31/2011 0:00:00,21809,"THE WRIGHT","Corporative Services Inc.","College Park",0,2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/29/2009 14:39:00,9/29/2009 14:39:00,"Cost Method","GA"
67592,12/31/2011 0:00:00,22711,"WEST TEXAS EDUCATORS","Credit Union Bank Shares, Inc.","Dallas",0,104494,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",9/29/2009 20:58:00,2/22/2012 8:59:00,"Equity Method","TX"
67605,12/31/2011 0:00:00,24325,"ST. ANNE'S OF FALL RIVER","Octant Business Services","Littleton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/14/2009 12:13:00,9/14/2009 16:33:00,"","MA"
67611,12/31/2011 0:00:00,22892,"EDUCATORS","C U BANK SHARES","DALLAS",0,107707,47702,47702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",7/21/2011 14:26:00,7/21/2011 14:26:00,"Equity Method","TX"
67612,12/31/2011 0:00:00,22818,"SCOTT AND WHITE EMPLOYEES","Credit Union Bank Shares","Dallas",0,996605,0,189600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",9/18/2009 15:02:00,1/19/2012 15:35:00,"Cost Method","TX"
67619,12/31/2011 0:00:00,21843,"FIRST COMMUNITY","Card Services for Credit Unions","Clearwater",0,8394,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/22/2009 10:39:00,9/22/2011 14:13:00,"Cost Method","FL"
67619,12/31/2011 0:00:00,21843,"FIRST COMMUNITY","CU Cooperative Systems Inc","Rancho Cucamonga",0,1016278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/22/2009 10:38:00,9/22/2011 14:14:00,"Cost Method","CA"
67627,12/31/2011 0:00:00,22716,"HOUSTON HIGHWAY","Town North National Bank","Farmers Branch",0,10988,0,10988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",10/8/2009 13:01:00,3/25/2010 11:08:00,"Cost Method","TX"
67632,12/31/2011 0:00:00,21826,"PINNACLE","Credit Union Financial Services","Stockbridge",0,267500,0,267500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"",9/23/2009 15:57:00,9/23/2009 15:57:00,"Cost Method","GA"
67643,12/31/2011 0:00:00,22536,"GPCE","Florida Credit Union Shared Services, Inc","Jacksonville",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",9/9/2009 11:32:00,9/9/2009 11:34:00,"","FL"
67648,12/31/2011 0:00:00,21619,"HOOSIER FARM BUREAU","CUSC","Indianapolis",0,22595,0,22595,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",9/16/2009 9:32:00,1/18/2012 9:30:00,"Cost Method","IN"
67649,12/31/2011 0:00:00,22782,"MEMBERS","CUBS","DALLAS",0,0,0,88860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",9/10/2009 16:19:00,1/10/2012 11:14:00,"","TX"
67660,12/31/2011 0:00:00,22657,"SOUTHERN STAR","Credit Union Bank Shares, Inc / Town North Bank","Dallas",0,1139196,0,263452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",9/27/2009 11:28:00,1/18/2012 12:48:00,"Equity Method","TX"
67664,12/31/2011 0:00:00,23764,"COMMUNITY AMERICA","Heartland Business Services, LLC","Saint Louis",0,75000,0,75000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/30/2009 12:55:00,10/1/2009 12:29:00,"Cost Method","MO"
67664,12/31/2011 0:00:00,23764,"COMMUNITY AMERICA","TruHome Solutions, LLC","Lenexa",0,83558,0,88000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/29/2009 15:23:00,1/20/2012 17:24:00,"Consolidation","KS"
67664,12/31/2011 0:00:00,23764,"COMMUNITY AMERICA","Student CU Connect CUSO, LLC","Overland Park",0,0,0,112500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",9/30/2009 14:24:00,1/20/2012 12:33:00,"Cost Method","KS"
67664,12/31/2011 0:00:00,23764,"COMMUNITY AMERICA","PSCU Services Center, Inc.","St Petersburg",0,7838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"E-Services",9/30/2009 12:50:00,1/20/2012 17:23:00,"Cost Method","FL"
67664,12/31/2011 0:00:00,23764,"COMMUNITY AMERICA","TruHome Title Solutions","Independence",0,7771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Mortgage Title Services",10/22/2010 11:40:00,1/20/2012 17:24:00,"Consolidation","MO"
67664,12/31/2011 0:00:00,23764,"COMMUNITY AMERICA","Members Gateways, LLC","South Bend",0,224452,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Consulting Product Innovation",9/30/2009 12:57:00,4/23/2010 14:57:00,"Cost Method","IN"
67664,12/31/2011 0:00:00,23764,"COMMUNITY AMERICA","CummunityAmerica CUSO One","Lenexa",1,3409585,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Insurance Sales",9/29/2009 15:42:00,1/20/2012 17:22:00,"Consolidation","KS"
67664,12/31/2011 0:00:00,23764,"COMMUNITY AMERICA","CU Realty Services, LLC","San Francisco",0,26466,0,39699,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/29/2009 17:12:00,1/20/2012 17:21:00,"Cost Method","CA"
67664,12/31/2011 0:00:00,23764,"COMMUNITY AMERICA","CU Cooperative Services, LLC","Rancho Cucamonga",0,40100,0,40100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/29/2009 17:08:00,7/23/2010 11:47:00,"Cost Method","CA"
67664,12/31/2011 0:00:00,23764,"COMMUNITY AMERICA","Credit Union ATM Network CUSO","Topeka",0,70000,0,70000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",9/29/2009 16:10:00,7/23/2010 11:41:00,"Cost Method","KS"
67664,12/31/2011 0:00:00,23764,"COMMUNITY AMERICA","Callahan Financial Services, Inc.","Washington",0,125000,0,125000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",9/30/2009 12:34:00,10/1/2009 12:26:00,"Cost Method","DC"
67664,12/31/2011 0:00:00,23764,"COMMUNITY AMERICA","Preferred Financial Services, Inc","Andover",0,122,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Debt Reduction Services",9/30/2009 12:46:00,7/23/2010 11:40:00,"Consolidation","MA"
67664,12/31/2011 0:00:00,23764,"COMMUNITY AMERICA","CUSO Financial Services","San Diego",0,400000,0,400000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",9/30/2009 12:35:00,10/1/2009 12:29:00,"Cost Method","CA"
67666,12/31/2011 0:00:00,23941,"KNOXVILLE POST OFFICE","Illinois Credit Union CUMoney card program","Naperville",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/21/2009 14:55:00,9/21/2009 14:55:00,"","IL"
67666,12/31/2011 0:00:00,23941,"KNOXVILLE POST OFFICE","PSCU Financial Services","Tampa",0,63926,0,63926,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/8/2009 12:14:00,1/17/2012 12:12:00,"Cost Method","FL"
67666,12/31/2011 0:00:00,23941,"KNOXVILLE POST OFFICE","CU Community","Knoxville",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/21/2009 14:48:00,9/21/2009 14:48:00,"","TN"
67666,12/31/2011 0:00:00,23941,"KNOXVILLE POST OFFICE","Advanced Fraud Solutions","Greensboro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"True Checks fraud software",9/8/2009 12:59:00,9/8/2009 12:59:00,"","NC"
67668,12/31/2011 0:00:00,22562,"FLORIDA CENTRAL","FCUL Shared Services","Tampa",0,33439,0,33439,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",9/30/2009 9:15:00,1/20/2010 17:27:00,"Cost Method","FL"
67668,12/31/2011 0:00:00,22562,"FLORIDA CENTRAL","floridacentral Financial Services","Tampa",1,175849,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/30/2009 9:12:00,1/20/2012 13:48:00,"Consolidation","FL"
67668,12/31/2011 0:00:00,22562,"FLORIDA CENTRAL","PSCU","Tampa",0,325451,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/30/2009 9:13:00,4/21/2011 16:04:00,"Cost Method","FL"
67668,12/31/2011 0:00:00,22562,"FLORIDA CENTRAL","CU24","Tampa",0,143730,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/30/2009 9:14:00,7/21/2011 9:46:00,"Cost Method","FL"
67669,12/31/2011 0:00:00,22687,"CITY","CU Bank Shares, Inc (CUBS)","Dallas",0,473732,0,473732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Stock",6/1/2011 16:40:00,6/2/2011 11:52:00,"Equity Method","TX"
67669,12/31/2011 0:00:00,22687,"CITY","CUSOURCE, LLC dba Southwest Corporate Investment Services","Plano",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Advisory and Consulting Activities",9/30/2009 14:26:00,9/30/2009 14:26:00,"","TX"
67677,12/31/2011 0:00:00,22495,"PEOPLES","CU24","Tallahassee",0,21965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",9/8/2009 9:40:00,10/5/2009 8:50:00,"Cost Method","FL"
67681,12/31/2011 0:00:00,22819,"NEIGHBORHOOD","Town North Bank","Dallas",0,2880000,0,3414595,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/28/2009 14:15:00,1/13/2010 15:19:00,"Cost Method","TX"
67681,12/31/2011 0:00:00,22819,"NEIGHBORHOOD","Members Development LLC","Madison",0,10000,0,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",9/28/2009 14:17:00,1/18/2012 16:29:00,"Cost Method","WI"
67681,12/31/2011 0:00:00,22819,"NEIGHBORHOOD","Members Trust","Tampa",0,175000,0,208333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"",9/28/2009 14:18:00,4/20/2010 16:28:00,"Cost Method","FL"
67686,12/31/2011 0:00:00,22807,"ST. JOSEPH`S","CU Bank Shares, Inc","Dallas",0,10225,1957,1957,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/30/2009 17:20:00,1/22/2012 21:17:00,"Equity Method","TX"
67688,12/31/2011 0:00:00,21720,"CITY EMPLOYEES","COOPERATIVE SERVICES, INCORPORATED","DULUTH",0,2500,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",4/14/2011 14:56:00,4/14/2011 15:03:00,"","GA"
67693,12/31/2011 0:00:00,22282,"PREVAIL","Cu Cooperative Systems","Rancho Cucamonga",0,2000,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ATM Network",9/10/2009 18:32:00,4/18/2011 14:55:00,"Cost Method","CA"
67693,12/31/2011 0:00:00,22282,"PREVAIL","CUDC","Ontario",0,97000,0,97000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Indirect Lending",9/10/2009 18:34:00,2/17/2010 11:13:00,"Cost Method","CA"
67693,12/31/2011 0:00:00,22282,"PREVAIL","FSCC","San Dimas",0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",9/10/2009 18:33:00,2/17/2010 11:13:00,"Cost Method","CA"
67694,12/31/2011 0:00:00,21879,"ST. LOUIS FIREFIGHTERS & COMMUNITY","Co-op","Ontario",0,100,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/28/2009 13:19:00,9/30/2009 12:53:00,"Cost Method","CA"
67696,12/31/2011 0:00:00,24239,"HARVARD UNIVERSITY EMPLOYEES","CU Student Choice Partners, LLC","Washington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",9/10/2009 13:20:00,9/10/2009 13:20:00,"","DC"
67696,12/31/2011 0:00:00,24239,"HARVARD UNIVERSITY EMPLOYEES","PSCU","St Petersburg",0,87560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Debit and Atm Card Services",9/9/2009 15:52:00,1/19/2012 10:30:00,"Cost Method","FL"
67725,12/31/2011 0:00:00,22467,"FIRST CHOICE","CU24 Inc","Tallahassee",0,23452,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/21/2009 16:54:00,7/22/2011 11:53:00,"Equity Method","FL"
67725,12/31/2011 0:00:00,22467,"FIRST CHOICE","CU Center Inc.","Palm Beach Gardens",0,46550,30000,253353,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",9/21/2009 16:52:00,1/23/2012 16:32:00,"Equity Method","FL"
67739,12/31/2011 0:00:00,23058,"MISSOURI ELECTRIC COOPERATIVES EMPL","CU Cooperative Systems, Inc","Ontario",0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ATM Network",10/1/2009 11:30:00,10/1/2009 11:30:00,"Cost Method","CA"
67747,12/31/2011 0:00:00,23868,"DUPONT COMMUNITY","PSCU Financial Services","Saint Petersburg",0,62772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Credit Cards",9/14/2009 15:43:00,5/13/2011 10:00:00,"Cost Method","FL"
67748,12/31/2011 0:00:00,23895,"HERITAGE SOUTH COMMUNITY CU","Heritage South Financial, LLC","Shelbyville",1,1114566,823556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/16/2009 15:26:00,1/19/2012 16:10:00,"Consolidation","TN"
67760,12/31/2011 0:00:00,22447,"KANSAS AIR GUARD","Capital CUSO, LLC--CU Mortgage Services","Topeka",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",12/6/2011 9:23:00,12/6/2011 9:23:00,"Equity Method","KS"
67761,12/31/2011 0:00:00,22996,"EAST TEXAS PROFESSIONAL","Neighborhood Financil Services, LLC","Longview",1,273259,0,200000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",10/1/2009 17:24:00,1/17/2012 10:30:00,"Consolidation","TX"
67761,12/31/2011 0:00:00,22996,"EAST TEXAS PROFESSIONAL","Town North Bank CUBS","Dallas",0,2294956,0,7851085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Bank Shares",5/13/2010 10:07:00,1/17/2012 10:31:00,"Equity Method","TX"
67770,12/31/2011 0:00:00,21831,"SOUTHPOINTE","Heartland Business Services, LLC","Saint Louis",0,25000,0,25000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/4/2009 12:01:00,9/4/2009 12:01:00,"Cost Method","MO"
67778,12/31/2011 0:00:00,23873,"CITY EMPLOYEES","PSCU","ST PETERSBURG",0,32954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",9/18/2009 10:43:00,3/23/2011 9:50:00,"Cost Method","FL"
67801,12/31/2011 0:00:00,23102,"STATIONERY","CU Opportunities, LLC","Kansas City",0,500,0,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",9/21/2009 16:39:00,5/16/2011 14:33:00,"Cost Method","MO"
67804,12/31/2011 0:00:00,23100,"VANTAGE","Payment Systems for Credit Unions","Tampa",0,585171,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/24/2009 18:40:00,1/19/2012 13:22:00,"Cost Method","FL"
67804,12/31/2011 0:00:00,23100,"VANTAGE","TecHatchery, LLC","Saint Louis",1,5231,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Software development",1/18/2011 19:18:00,1/19/2012 13:23:00,"Equity Method","MO"
67804,12/31/2011 0:00:00,23100,"VANTAGE","Heartland Business Services, LLC","Saint Louis",0,75000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/24/2009 18:41:00,9/24/2009 18:41:00,"Cost Method","MO"
67804,12/31/2011 0:00:00,23100,"VANTAGE","CU Cooperative Systems, Inc","Rancho Cucamonga",0,237423,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/24/2009 18:39:00,1/19/2012 13:22:00,"Cost Method","CA"
67804,12/31/2011 0:00:00,23100,"VANTAGE","Members Resource, LLC","Bridgeton",1,5533023,0,180100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/24/2009 18:29:00,1/19/2012 13:22:00,"Equity Method","MO"
67818,12/31/2011 0:00:00,22454,"CENTRAL STAR","COOP Network","Ontario",0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ATM Network",2/16/2010 14:00:00,10/20/2010 11:36:00,"Cost Method","CA"
67818,12/31/2011 0:00:00,22454,"CENTRAL STAR","Members Mortgage Service","Hutchinson",0,42906,0,42906,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",9/17/2009 10:02:00,10/27/2011 12:15:00,"Cost Method","KS"
67818,12/31/2011 0:00:00,22454,"CENTRAL STAR","Central Star Financial Solutions, LLC","Wichita",1,106549,0,106549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",3/31/2011 17:18:00,10/27/2011 12:22:00,"Consolidation","KS"
67829,12/31/2011 0:00:00,22406,"HUTCHINSON POSTAL & COMMUNITY","MEMSERVE","WICHITA",0,4838,0,4838,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/23/2009 15:08:00,4/27/2011 16:10:00,"Equity Method","KS"
67835,12/31/2011 0:00:00,22730,"TRANS TEXAS SOUTHWEST","CU Bankshares, Inc.","San Angelo",0,11413,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"investment",9/9/2009 14:39:00,5/17/2011 11:13:00,"Cost Method","TX"
67856,12/31/2011 0:00:00,22389,"CREDIT UNION OF DODGE CITY","Member Mortgage Services LLC","Hutchinson",0,22385,0,22385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/3/2009 17:02:00,1/12/2010 11:08:00,"Cost Method","KS"
67856,12/31/2011 0:00:00,22389,"CREDIT UNION OF DODGE CITY","PSCU Financial Service Inc.","Saint Petersburg",0,12926,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/3/2009 16:59:00,1/26/2012 16:29:00,"Cost Method","FL"
67866,12/31/2011 0:00:00,24275,"MASSACHUSETTS STATE EMPLOYEES","PSCU","Saint Petersburg",0,14900,0,14900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",7/22/2011 16:01:00,7/22/2011 16:01:00,"Cost Method","FL"
67866,12/31/2011 0:00:00,24275,"MASSACHUSETTS STATE EMPLOYEES","eDOC Innovations","Grand Rapids",0,50000,0,50000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"",10/8/2009 11:23:00,7/22/2011 16:18:00,"Cost Method","MI"
67873,12/31/2011 0:00:00,22986,"TCC","TCC ACCOUNT SERVICES","DALLAS",1,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"TUITION COLLECTION SERVICES",4/14/2010 14:50:00,5/13/2010 10:28:00,"Cost Method","TX"
67874,12/31/2011 0:00:00,22533,"FLORIDA STATE UNIVERSITY","Member Business Solutions","Tallahassee",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/30/2009 12:54:00,9/30/2009 12:54:00,"","FL"
67874,12/31/2011 0:00:00,22533,"FLORIDA STATE UNIVERSITY","Payment Systems for Credit Unions","Tampa",0,98998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/30/2009 12:29:00,1/23/2012 0:15:00,"Equity Method","FL"
67874,12/31/2011 0:00:00,22533,"FLORIDA STATE UNIVERSITY","CU 24, Inc","Tallahassee",0,27829,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/30/2009 12:28:00,1/23/2012 0:14:00,"Equity Method","FL"
67875,12/31/2011 0:00:00,24247,"HOLYOKE","PSCU Financial Services","Saint Petersburg",0,2712,0,2712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",9/22/2009 15:01:00,9/22/2009 15:01:00,"Equity Method","FL"
67890,12/31/2011 0:00:00,24265,"LUSO-AMERICAN","PSCU Financial Services","Tampa",0,22772,22772,22772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Credit Card Services",9/28/2009 16:23:00,7/16/2010 15:27:00,"Equity Method","FL"
67895,12/31/2011 0:00:00,23078,"COMMUNITY FIRST","COOP","Rancho Cucamonga",0,99005,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/22/2009 18:19:00,10/25/2011 17:30:00,"Cost Method","CA"
67895,12/31/2011 0:00:00,23078,"COMMUNITY FIRST","CUDL","Ontario",0,50000,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indirect lending",9/22/2009 18:26:00,9/29/2009 14:27:00,"Cost Method","CA"
67895,12/31/2011 0:00:00,23078,"COMMUNITY FIRST","CUSR","Modesto",0,100000,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/22/2009 18:27:00,9/29/2009 14:32:00,"Cost Method","CA"
67895,12/31/2011 0:00:00,23078,"COMMUNITY FIRST","PSCU","Denver",0,3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Old investment, maturing",9/22/2009 18:24:00,10/20/2010 18:26:00,"Cost Method","CO"
67911,12/31/2011 0:00:00,22242,"PRIMESOURCE","Credit Union Direct Corporation","Ontario",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",9/24/2009 13:53:00,9/24/2009 13:53:00,"","CA"
67911,12/31/2011 0:00:00,22242,"PRIMESOURCE","PSCU-FS","Saint Petersburg",0,12102,0,5387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/23/2009 16:24:00,7/8/2011 19:32:00,"Cost Method","FL"
67911,12/31/2011 0:00:00,22242,"PRIMESOURCE","Financial Service Centers Cooperative","San Dimas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",9/24/2009 14:01:00,9/24/2009 14:01:00,"","CA"
67911,12/31/2011 0:00:00,22242,"PRIMESOURCE","CU*Northwest","Liberty Lake",0,45000,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Data processing",9/23/2009 19:38:00,9/23/2009 19:38:00,"Cost Method","WA"
67926,12/31/2011 0:00:00,22216,"PACIFIC NORTHWEST","6th National","Saint Paul",0,10,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/23/2009 17:25:00,9/23/2009 18:12:00,"Cost Method","MN"
67926,12/31/2011 0:00:00,22216,"PACIFIC NORTHWEST","CU*Northwest","Spokane",0,35000,0,35000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/23/2009 17:26:00,9/24/2009 16:36:00,"Cost Method","WA"
67927,12/31/2011 0:00:00,22912,"SMART FINANCIAL","CU Bankshares","Dallas",0,4330313,0,8448761,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/15/2009 17:59:00,1/19/2012 10:37:00,"Cost Method","TX"
67927,12/31/2011 0:00:00,22912,"SMART FINANCIAL","First Advantage Financial Services","Houston",1,677262,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/15/2009 17:57:00,1/19/2012 10:38:00,"Consolidation","TX"
67928,12/31/2011 0:00:00,22685,"EECU","Credit Union Bank Shares","Farmers Branch",0,350000,0,350000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",9/21/2009 15:58:00,1/20/2011 14:08:00,"Cost Method","TX"
67928,12/31/2011 0:00:00,22685,"EECU","North Texas Financial Services","Fort Worth",1,223782,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Insurance Services",9/21/2009 15:53:00,1/10/2012 16:04:00,"Consolidation","TX"
67928,12/31/2011 0:00:00,22685,"EECU","Texas Business Lenders Group","Fort Worth",0,177597,0,400000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",9/21/2009 15:55:00,4/11/2011 15:03:00,"Equity Method","TX"
